Name,Start,End,Size
FUN_SHOP_text__0046d6b0,0x0046D6B0,0x0046D7CC,284
FUN_SHOP_text__0046d7d0,0x0046D7D0,0x0046D848,120
FUN_SHOP_text__0046d850,0x0046D850,0x0046D928,216
FUN_SHOP_text__0046d930,0x0046D930,0x0046D9A0,112
FUN_SHOP_text__0046d9a0,0x0046D9A0,0x0046DCB8,792
FUN_SHOP_text__0046dcc0,0x0046DCC0,0x0046DCC8,8
FUN_SHOP_text__0046dcd0,0x0046DCD0,0x0046DCD8,8
FUN_SHOP_text__0046dce0,0x0046DCE0,0x0046DD0C,44
FUN_SHOP_text__0046dd10,0x0046DD10,0x0046DD38,40
FUN_SHOP_text__0046dd40,0x0046DD40,0x0046DDA8,104
FUN_SHOP_text__0046ddb0,0x0046DDB0,0x0046DDD0,32
FUN_SHOP_text__0046ddd0,0x0046DDD0,0x0046DDE0,16
FUN_SHOP_text__0046dde0,0x0046DDE0,0x0046DDEC,12
FUN_SHOP_text__0046ddf0,0x0046DDF0,0x0046DDFC,12
FUN_SHOP_text__0046de00,0x0046DE00,0x0046DE24,36
FUN_SHOP_text__0046de30,0x0046DE30,0x0046DE38,8
FUN_SHOP_text__00473d00,0x00473D00,0x00473D54,84
FUN_SHOP_text__00473d60,0x00473D60,0x00473DB4,84
FUN_SHOP_text__00473dc0,0x00473DC0,0x00473E98,216
