Name,Start,End,Size
FUN_BATTLE_text__004768f0,0x004768F0,0x004768F8,8
FUN_BATTLE_text__00476900,0x00476900,0x00476908,8
FUN_BATTLE_text__00476910,0x00476910,0x00476924,20
FUN_BATTLE_text__00476930,0x00476930,0x00476938,8
FUN_BATTLE_text__00476940,0x00476940,0x00476948,8
FUN_BATTLE_text__00476950,0x00476950,0x00476958,8
FUN_BATTLE_text__00476960,0x00476960,0x0047698C,44
FUN_BATTLE_text__00476990,0x00476990,0x00476998,8
FUN_BATTLE_text__004769a0,0x004769A0,0x004769A8,8
FUN_BATTLE_text__004769b0,0x004769B0,0x004769E0,48
FUN_BATTLE_text__004769e0,0x004769E0,0x00476A14,52
FUN_BATTLE_text__00476a20,0x00476A20,0x00476AB4,148
FUN_BATTLE_text__00476ac0,0x00476AC0,0x00476AF4,52
FUN_BATTLE_text__00476b00,0x00476B00,0x00476B18,24
FUN_BATTLE_text__00476b20,0x00476B20,0x00476B54,52
FUN_BATTLE_text__00476b60,0x00476B60,0x00476B94,52
FUN_BATTLE_text__00476ba0,0x00476BA0,0x00476BD4,52
FUN_BATTLE_text__00476be0,0x00476BE0,0x00476C08,40
FUN_BATTLE_text__00476c10,0x00476C10,0x00476C18,8
FUN_BATTLE_text__00476c20,0x00476C20,0x00476C34,20
FUN_BATTLE_text__00476c40,0x00476C40,0x00476CA4,100
thunk_FUN_0014df10,0x00476CB0,0x00476CB8,8
FUN_BATTLE_text__00476cc0,0x00476CC0,0x00476CC8,8
FUN_BATTLE_text__00476cd0,0x00476CD0,0x00476CE4,20
FUN_BATTLE_text__00476cf0,0x00476CF0,0x00476DE0,240
FUN_BATTLE_text__00476de0,0x00476DE0,0x00476EC0,224
FUN_BATTLE_text__00476ec0,0x00476EC0,0x00476EE8,40
FUN_BATTLE_text__00476ef0,0x00476EF0,0x00476FFC,268
FUN_BATTLE_text__00477000,0x00477000,0x0047706C,108
FUN_BATTLE_text__00477070,0x00477070,0x00477344,724
FUN_BATTLE_text__00477350,0x00477350,0x004773B8,104
FUN_BATTLE_text__004773c0,0x004773C0,0x0047747C,188
FUN_BATTLE_text__00477480,0x00477480,0x00477524,164
FUN_BATTLE_text__00477530,0x00477530,0x00477A54,1316
FUN_BATTLE_text__00477a60,0x00477A60,0x00477AF8,152
FUN_BATTLE_text__00477b00,0x00477B00,0x00477B94,148
FUN_BATTLE_text__00477ba0,0x00477BA0,0x00477C3C,156
FUN_BATTLE_text__00477c40,0x00477C40,0x00478080,1088
FUN_BATTLE_text__00478080,0x00478080,0x00478088,8
FUN_BATTLE_text__00478090,0x00478090,0x00478298,520
FUN_BATTLE_text__004782a0,0x004782A0,0x00478360,192
FUN_BATTLE_text__00478360,0x00478360,0x00478A3C,1756
FUN_BATTLE_text__00478a40,0x00478A40,0x00478A60,32
FUN_BATTLE_text__00478a60,0x00478A60,0x00478A68,8
FUN_BATTLE_text__00478a70,0x00478A70,0x00478B64,244
FUN_BATTLE_text__00478b70,0x00478B70,0x00478B80,16
FUN_BATTLE_text__00478b80,0x00478B80,0x00478C9C,284
FUN_BATTLE_text__00478ca0,0x00478CA0,0x00478CB0,16
FUN_BATTLE_text__00478cb0,0x00478CB0,0x00478E5C,428
FUN_BATTLE_text__00478e60,0x00478E60,0x00479758,2296
thunk_FUN_0014e240,0x00479760,0x00479768,8
FUN_BATTLE_text__00479770,0x00479770,0x00479784,20
FUN_BATTLE_text__00479790,0x00479790,0x004797A0,16
FUN_BATTLE_text__004797a0,0x004797A0,0x00479958,440
FUN_BATTLE_text__00479960,0x00479960,0x00479C40,736
FUN_BATTLE_text__00479c40,0x00479C40,0x00479C4C,12
FUN_BATTLE_text__00479c50,0x00479C50,0x00479C5C,12
FUN_BATTLE_text__00479c60,0x00479C60,0x00479E34,468
FUN_BATTLE_text__00479e40,0x00479E40,0x0047A05C,540
FUN_BATTLE_text__0047a060,0x0047A060,0x0047A06C,12
FUN_BATTLE_text__0047a070,0x0047A070,0x0047A090,32
FUN_BATTLE_text__0047a090,0x0047A090,0x0047A0B0,32
FUN_BATTLE_text__0047a0b0,0x0047A0B0,0x0047A104,84
FUN_BATTLE_text__0047a110,0x0047A110,0x0047A1E4,212
